7694|3|1809|38|313|14|3|9.30|0|"INSEM"
7696|3|1796|17|353|174|2|39.90|0|"CARGA"
7697|4|1792|15|96|37|1|49.70|0|"INSEM"
7698|2|1912|38|427|223|4|12.80|0|"CARGA"
7703|2|1832|19|418|93|6|34.30|0|"CARGA"
7704|3|1866|15|197|32|4|47.90|0|"INSEM"
7706|3|1816|38|409|219|5|12.10|0|"CARGA"
7707|3|1821|11|63|27|0|58.90|0|"LIMPI"
7709|3|1852|10|33|0|0|37.50|0|"FRESC"
7711|3|1792|36|302|18|6|20.80|0|"INSEM"
7712|4|1795|10|38|0|0|56.20|0|"FRESC"
7713|3|1803|31|276|249|1|24.90|22|"CARGA"
7714|3|1778|35|289|28|5|29.90|0|"INSEM"
7721|2|1790|29|206|324|1|21.10|177|"CARGA"
7722|2|1799|35|335|209|1|29.00|0|"CARGA"
7723|3|1797|32|364|237|3|14.30|15|"CARGA"
7724|2|1799|35|384|208|4|25.60|0|"CARGA"
7726|3|1805|11|49|0|0|47.90|0|"FRESC"
7727|3|1864|17|277|139|3|42.40|0|"CARGA"
7728|3|1854|18|383|37|4|39.50|0|"INSEM"
7730|3|1791|38|321|204|3|6.80|0|"CARGA"
7732|3|1838|18|310|83|4|37.80|0|"CARGA"
7734|2|1785|32|397|243|2|37.40|15|"CARGA"
7735|3|1785|24|206|170|3|6.30|121|"CARGA"
7736|3|1776|20|307|223|2|33.60|0|"CARGA"
7739|3|1831|36|363|70|5|21.90|0|"CARGA"
7741|3|1789|17|81|24|1|43.10|0|"INSEM"
7742|3|1755|16|219|27|3|45.90|0|"INSEM"
7743|3|1796|19|263|204|1|36.00|0|"CARGA"
7744|3|1781|32|279|273|1|35.70|50|"CARGA"
7745|3|1848|36|291|190|2|21.10|0|"CARGA"
7747|3|1831|19|281|19|4|35.50|0|"INSEM"
7749|2|1807|19|308|31|12|36.00|0|"INSEM"
7751|3|1812|38|318|234|2|10.00|0|"CARGA"
7752|2|1794|9|17|0|0|26.50|0|"FRESC"
7753|3|1756|37|320|34|3|15.30|0|"INSEM"
7757|2|1804|29|626|497|6|9.20|36|"CARGA"
7758|3|1767|16|181|29|5|46.10|0|"INSEM"
7759|3|1786|18|354|167|1|37.20|0|"CARGA"
7763|3|1772|36|347|214|2|21.50|0|"CARGA"
7764|3|1757|29|324|287|2|34.40|64|"CARGA"
7766|3|1764|16|201|134|2|46.30|0|"CARGA"
7767|3|1759|18|257|143|3|37.10|0|"CARGA"
7772|3|1760|29|299|285|2|25.70|57|"CARGA"
7773|4|1756|11|47|0|0|39.00|0|"FRESC"
7776|3|1789|15|200|125|2|47.70|0|"CARGA"
7777|3|1762|36|316|256|1|22.70|0|"ABORT"
7778|2|1745|35|308|13|7|27.60|0|"SUCIA"
7781|2|1765|29|459|280|6|5.70|121|"CARGA"
7783|3|1755|32|329|270|2|24.10|43|"CARGA"
7785|4|1760|11|48|0|0|28.90|0|"FRESC"
7786|3|1749|31|283|260|1|40.80|36|"CARGA"
7787|3|1827|19|317|23|9|34.30|0|"INSEM"
7789|4|1756|10|32|0|0|37.30|0|"FRESC"
7790|3|1754|15|92|21|1|51.70|0|"INSEM"
7795|3|1770|24|222|188|1|4.10|92|"CARGA"
7798|3|1754|17|243|86|4|41.60|0|"CARGA"
7800|1|2006|13|1073|41|15|22.40|0|"INSEM"
7801|3|1760|20|415|105|12|33.10|0|"CARGA"
7803|3|1751|31|293|248|1|31.70|22|"CARGA"
7804|3|1760|20|267|207|1|34.00|0|"CARGA"
7805|3|1755|35|348|197|4|29.00|0|"CARGA"
7808|3|1750|35|307|37|6|28.90|0|"INSEM"
7811|2|1732|9|20|0|0|27.40|0|"FRESC"
7814|4|1736|9|28|0|0|30.60|0|"FRESC"
7815|3|1883|20|306|183|3|30.40|0|"CARGA"
7816|3|1759|19|145|18|4|36.50|0|"INSEM"
7817|3|1742|39|409|152|5|4.30|0|"CARGA"
7820|4|1741|15|79|24|1|47.60|0|"INSEM"
7821|3|1730|39|384|210|5|4.10|0|"CARGA"
7826|2|1790|39|271|186|2|2.70|0|"CARGA"
7827|3|1717|39|204|29|2|4.40|0|"INSEM"
7828|3|1733|36|319|146|3|25.20|0|"CARGA"
7829|4|1719|11|59|0|0|46.00|0|"ANEST"
7830|2|1720|20|392|67|3|31.80|0|"VACIA"
7831|3|1738|15|218|159|1|48.10|0|"CARGA"
7832|3|1740|15|264|20|4|49.30|0|"INSEM"
7833|4|1729|9|15|0|0|26.00|0|"FRESC"
7835|3|1743|17|228|15|6|40.90|0|"INSEM"
7837|3|1784|37|159|18|4|20.10|0|"INSEM"
7838|3|1717|19|297|171|3|34.30|0|"CARGA"
7840|3|1752|19|344|23|6|34.60|0|"INSEM"
7843|3|1742|9|29|0|0|37.40|0|"FRESC"
7845|4|1760|9|27|0|0|40.20|0|"FRESC"
7846|3|1741|36|288|180|3|21.20|0|"CARGA"
7849|3|1714|36|237|48|3|23.60|0|"INSEM"
7851|3|1850|16|266|200|1|44.10|0|"CARGA"
7852|3|1738|18|297|40|4|38.80|0|"INSEM"
7855|3|1755|20|146|18|3|30.70|0|"INSEM"
7857|3|1734|20|219|160|1|33.20|0|"CARGA"
7858|2|1733|35|702|33|23|28.80|0|"SUCIA"
7860|3|1743|17|114|10|2|40.10|0|"INSEM"
7861|3|1762|20|149|17|3|32.40|0|"INSEM"
7862|3|1738|18|130|13|3|37.00|0|"INSEM"
7864|2|1765|18|537|23|12|38.40|0|"INSEM"
7866|3|1802|18|314|125|4|39.50|0|"CARGA"
7867|3|1716|37|278|224|1|18.60|0|"CARGA"
7869|2|1768|17|469|26|14|40.70|0|"INSEM"
7870|3|1712|31|319|257|3|12.70|29|"CARGA"
7876|2|2003|35|467|139|2|30.20|0|"CARGA"
7877|3|1704|10|44|0|0|50.10|0|"FRESC"
7879|3|1708|35|266|29|3|30.20|0|"INSEM"
7880|3|1709|37|315|236|2|16.70|0|"CARGA"
7881|1|1708|24|898|243|20|6.40|121|"CARGA"
7882|3|1704|38|261|27|4|6.10|0|"INSEM"
7884|3|1726|17|225|13|4|39.70|0|"INSEM"
7885|3|1684|17|210|45|4|40.10|0|"INSEM"
7886|2|1786|35|563|74|11|25.70|0|"CARGA"
7889|2|1781|19|472|10|12|34.40|0|"INSEM"
7890|3|1715|18|193|133|1|37.40|0|"CARGA"
7891|2|1720|17|274|27|6|39.60|0|"INSEM"
7893|3|1706|31|284|258|1|17.20|36|"CARGA"
7896|2|1642|38|596|278|4|6.80|0|"VACIA"
7898|3|1683|18|300|130|3|37.40|0|"CARGA"
7900|3|1693|16|253|104|3|46.40|0|"CARGA"
7901|3|1732|37|326|230|1|17.30|0|"CARGA"
7902|3|1722|9|27|0|0|29.80|0|"FRESC"
7903|3|1706|9|20|0|0|24.00|0|"FRESC"
7904|2|1683|29|368|278|3|21.50|50|"CARGA"
7906|3|1695|15|74|0|0|60.40|0|"ANEST"
7907|2|1697|31|282|248|1|35.30|22|"CARGA"
7908|3|1676|17|196|97|4|42.10|0|"CARGA"
7909|3|1736|19|316|25|7|36.50|0|"INSEM"
7911|3|1684|18|289|83|5|39.30|0|"CARGA"
7913|3|1668|26|223|144|4|2.30|64|"CARGA"
7914|2|1668|37|341|62|4|19.30|0|"VACIA"
7915|3|1678|18|207|145|1|39.50|0|"CARGA"
7917|3|1654|31|284|264|1|21.10|29|"CARGA"
7918|1|1722|26|790|270|18|3.90|210|"CARGA"
7919|3|1660|11|48|0|0|46.20|0|"FRESC"
7921|2|1751|20|415|76|5|30.50|0|"VACIA"
7923|3|1655|9|18|0|0|29.10|0|"FRESC"
7924|3|1664|19|238|173|1|34.80|0|"CARGA"
7925|3|1664|18|231|167|1|39.10|0|"CARGA"
7926|3|1660|10|45|0|0|49.50|0|"FRESC"
7927|3|1707|16|195|74|2|45.40|0|"CARGA"
7929|3|1677|20|239|18|5|30.50|0|"INSEM"
7932|2|1681|32|425|243|3|23.70|15|"CARGA"
7933|2|1716|19|385|161|4|35.10|0|"CARGA"
7934|3|1719|16|234|116|2|44.00|0|"CARGA"
7935|3|1680|17|210|41|5|41.50|0|"INSEM"
7936|3|1659|35|279|49|6|28.50|0|"INSEM"
7937|3|1640|16|88|28|1|44.00|0|"INSEM"
7939|2|1684|18|407|87|8|37.80|0|"CARGA"
7940|3|1679|38|272|209|1|13.60|0|"CARGA"
7941|3|1654|9|28|0|0|32.70|0|"FRESC"
7946|2|1626|38|506|19|14|9.70|0|"INSEM"
7948|2|1623|38|499|192|9|8.80|0|"CARGA"
7950|2|1638|37|579|161|12|18.60|0|"CARGA"
7952|3|1651|9|22|0|0|24.00|0|"FRESC"
7953|2|1649|15|235|28|3|48.80|0|"INSEM"
7954|3|1652|36|271|207|1|24.20|0|"CARGA"
7955|3|1667|17|219|174|1|41.20|0|"CARGA"
7956|2|1644|38|572|181|9|12.30|0|"CARGA"
7957|3|1699|15|158|74|2|52.50|0|"CARGA"
7959|3|1625|38|300|216|1|11.10|0|"CARGA"
7960|3|1627|19|219|160|1|34.30|0|"CARGA"
7961|2|1658|26|433|257|12|16.70|177|"CARGA"
7963|3|1486|38|283|198|2|10.40|0|"CARGA"
7964|2|1640|24|479|196|11|8.80|92|"CARGA"
7965|3|1627|37|275|228|1|15.30|0|"CARGA"
7966|3|1614|20|242|40|4|32.80|0|"INSEM"
7968|2|1624|38|599|27|13|7.40|0|"LIMPI"
7971|3|1616|37|254|202|1|18.40|0|"CARGA"
7972|3|1664|10|41|0|0|41.40|0|"FRESC"
7975|3|1660|11|58|0|0|48.10|0|"ANEST"
7976|2|1682|20|310|155|6|30.40|0|"CARGA"
7979|2|1647|24|425|192|10|7.40|121|"CARGA"
7980|2|1637|20|581|17|10|30.20|0|"INSEM"
7982|3|1596|16|160|55|3|44.10|0|"VACIA"
7983|3|1626|9|21|0|0|24.20|0|"FRESC"
7984|3|1604|19|272|212|1|34.20|0|"CARGA"
7987|3|1596|15|166|83|2|55.70|0|"CARGA"
7988|3|1663|15|167|26|4|69.80|0|"INSEM"
7989|2|1642|31|307|259|2|39.80|29|"CARGA"
7992|2|1710|38|600|235|11|11.60|0|"CARGA"
7993|3|1598|36|238|16|7|24.50|0|"INSEM"
7995|2|1741|37|405|13|4|19.30|0|"INSEM"
7996|3|1665|10|40|0|0|36.00|0|"FRESC"
7997|3|1695|17|238|110|2|42.50|0|"CARGA"
8002|3|1919|10|32|0|0|14.80|0|"FRESC"
8005|3|1470|20|199|118|1|30.80|0|"CARGA"
8006|3|1611|37|217|152|1|15.70|0|"CARGA"
8007|3|1617|17|213|26|4|41.70|0|"INSEM"
8008|2|1730|26|472|268|5|7.40|64|"CARGA"
8011|2|1639|31|508|252|6|25.00|29|"CARGA"
8013|3|2019|17|150|34|1|41.50|0|"INSEM"
8015|2|1661|16|334|163|3|44.10|0|"CARGA"
8017|3|1618|15|122|55|1|50.10|0|"CARGA"
8018|2|1460|38|538|28|17|12.70|0|"INSEM"
8020|2|1613|16|297|167|4|44.20|0|"CARGA"
8022|2|1564|26|360|241|7|7.80|183|"CARGA"
8023|2|1589|29|363|284|5|4.00|92|"CARGA"
8025|3|1604|11|67|0|0|50.50|0|"ANEST"
8026|3|1553|11|51|0|0|34.60|0|"FRESC"
8027|3|1605|16|116|14|3|43.60|0|"INSEM"
8028|2|1796|26|376|200|8|8.00|148|"CARGA"
8030|3|1549|19|95|49|1|35.20|0|"INSEM"
8031|3|1552|15|161|44|4|48.20|0|"INSEM"
8032|2|1583|37|294|212|2|18.70|0|"CARGA"
8033|3|1611|20|163|34|3|30.90|0|"INSEM"
8034|3|1553|9|26|0|0|32.90|0|"FRESC"
8035|3|1590|18|111|26|1|39.50|0|"INSEM"
8036|2|1557|32|418|242|6|16.10|15|"CARGA"
8037|3|1570|15|156|99|1|49.60|0|"CARGA"
8038|3|1589|15|173|127|1|52.30|0|"CARGA"
8039|3|1607|37|177|120|1|19.40|0|"CARGA"
8040|2|1564|39|413|223|7|4.70|0|"CARGA"
8042|3|1553|36|130|43|2|21.80|0|"INSEM"
8043|2|1551|29|327|281|3|14.30|57|"CARGA"
8044|2|1557|24|411|251|5|6.60|92|"CARGA"
8045|3|1547|9|14|0|0|35.00|0|"FRESC"
8046|2|1576|19|478|90|5|36.80|0|"CARGA"
8047|2|1619|38|457|216|6|10.60|0|"CARGA"
8049|3|1577|16|171|112|1|45.70|0|"CARGA"
8050|2|1840|15|203|33|5|49.90|0|"INSEM"
8051|2|1571|16|74|29|0|43.70|0|"LIMPI"
8053|2|1591|29|455|278|3|2.40|64|"CARGA"
8054|3|1555|10|45|0|0|43.20|0|"FRESC"
8055|2|1711|10|40|0|0|33.20|0|"FRESC"
8057|3|1576|9|31|0|0|45.80|0|"FRESC"
8059|3|1542|10|42|0|0|51.30|0|"FRESC"
8060|1|1590|14|851|245|13|14.90|0|"VACIA"
8061|3|1502|10|40|0|0|37.60|0|"FRESC"
8062|2|1416|38|460|211|10|7.90|0|"CARGA"
8063|3|1531|19|157|54|3|36.50|0|"CARGA"
8064|3|1472|35|158|69|1|26.30|0|"LIMPI"
8066|3|1511|19|109|56|1|35.40|0|"CARGA"
8069|2|1464|24|464|255|6|7.10|36|"CARGA"
8070|3|1590|11|56|0|0|47.50|0|"ANEST"
8071|2|1518|31|324|250|3|17.50|22|"CARGA"
8074|3|1555|10|33|0|0|36.70|0|"FRESC"
8077|3|1544|11|47|0|0|46.60|0|"FRESC"
8078|3|1560|16|154|90|1|45.40|0|"CARGA"
8079|3|1540|15|71|21|1|48.10|0|"INSEM"
8080|3|1689|11|65|27|0|54.20|0|"LIMPI"
8082|2|1505|36|324|184|3|23.80|0|"CARGA"
8083|1|1521|26|755|231|9|7.20|64|"CARGA"
8085|3|1516|10|42|0|0|31.70|0|"FRESC"
8086|2|1530|35|283|202|2|27.50|0|"CARGA"
8089|3|1604|10|34|0|0|47.50|0|"FRESC"
8090|2|1604|37|359|200|2|15.60|0|"CARGA"
8091|3|1534|11|56|0|0|55.10|0|"ANEST"
8092|2|1550|18|194|38|5|37.70|0|"INSEM"
8093|3|1547|10|33|10|0|45.40|0|"LIMPI"
8094|2|1494|19|264|156|1|34.60|0|"CARGA"
8095|2|1506|29|409|276|4|21.90|50|"CARGA"
8096|2|1541|20|330|16|15|32.90|0|"INSEM"
8098|2|1562|37|281|154|2|19.80|0|"CARGA"
8099|3|1543|9|27|0|0|26.30|0|"FRESC"
8100|2|1507|32|376|271|4|23.60|43|"CARGA"
8101|1|1501|14|807|159|12|17.90|0|"CARGA"
8102|3|1529|11|66|0|0|36.20|0|"ANEST"
8103|3|1466|11|50|0|0|52.00|0|"FRESC"
8104|1|1524|14|806|63|25|16.10|0|"SUCIA"
8105|2|1499|18|320|83|2|38.20|0|"VACIA"
8106|2|1544|19|315|163|3|36.30|0|"CARGA"
8107|2|1512|15|97|19|2|50.70|0|"INSEM"
8108|3|1538|11|62|10|1|46.70|0|"INSEM"
8110|3|1467|10|37|0|0|39.40|0|"FRESC"
8113|2|1515|38|373|218|5|13.70|0|"CARGA"
8114|3|1470|40|11|0|0|0.00|0|"FRESC"
8115|2|1535|36|351|225|4|22.50|0|"CARGA"
8117|2|1485|26|264|249|4|5.80|148|"CARGA"
8118|2|1470|36|311|93|7|20.40|0|"CARGA"
8121|2|1464|36|335|214|3|22.80|0|"CARGA"
8122|3|1468|11|59|0|0|54.50|0|"ANEST"
8125|3|1538|16|76|22|1|44.00|0|"INSEM"
8126|2|1505|17|377|24|13|40.70|0|"INSEM"
8128|3|1497|11|61|0|0|52.80|0|"ANEST"
8129|2|1465|32|309|272|1|28.80|50|"CARGA"
8131|3|1462|10|39|23|0|44.60|0|"LIMPI"
8132|2|1456|19|413|18|9|34.70|0|"LIMPI"
8133|2|1441|24|376|219|6|6.80|36|"CARGA"
8134|3|1507|10|35|0|0|42.00|0|"FRESC"
8136|1|1462|26|723|225|12|3.60|64|"CARGA"
8138|2|1483|20|246|36|6|32.10|0|"INSEM"
8139|2|1471|38|401|203|4|13.00|0|"CARGA"
8141|3|1468|9|29|0|0|39.60|0|"FRESC"
8142|2|1497|17|83|0|0|41.10|0|"ANEST"
8143|2|1546|38|366|264|1|10.30|0|"VACIA"
8146|2|1472|26|213|271|3|5.70|183|"CARGA"
8147|3|1453|11|55|0|0|30.40|0|"ANEST"
8148|2|1462|19|154|24|3|35.60|0|"SUCIA"
8150|2|1479|35|266|211|1|29.70|0|"CARGA"
8151|2|1590|39|451|61|18|4.00|0|"CARGA"
8152|2|1531|16|109|48|1|46.20|0|"INSEM"
8154|2|1479|37|280|216|1|17.80|0|"CARGA"
8158|2|1456|15|178|13|3|51.60|0|"INSEM"
8159|2|1542|20|251|18|5|31.90|0|"INSEM"
8160|3|1444|11|63|0|0|44.50|0|"ANEST"
8161|3|1488|9|29|0|0|37.80|0|"FRESC"
8162|1|1470|14|774|62|15|17.80|0|"VACIA"
8165|2|1519|20|338|189|4|31.60|0|"CARGA"
8169|2|1455|37|385|233|3|18.00|0|"CARGA"
8170|2|1458|36|342|209|3|21.20|0|"CARGA"
8171|2|1457|35|365|16|12|30.00|0|"INSEM"
8173|2|1476|35|374|103|8|28.10|0|"CARGA"
8174|2|1458|31|352|250|3|10.70|22|"CARGA"
8177|1|1465|24|726|248|16|6.40|36|"CARGA"
8178|2|1454|18|299|194|1|39.40|0|"CARGA"
8179|2|1444|32|366|271|3|19.00|43|"CARGA"
8180|2|1469|20|424|371|1|31.90|0|"VACIA"
8184|2|1505|31|285|251|1|30.50|29|"CARGA"
8187|1|1711|13|757|33|17|24.20|0|"SUCIA"
8189|2|1687|17|361|62|4|42.00|0|"CARGA"
8191|2|1488|38|399|226|3|7.20|0|"ABORT"
8192|2|1505|37|401|228|3|15.50|0|"CARGA"
8193|3|1455|16|102|53|1|43.50|0|"INSEM"
8195|2|1496|31|359|264|4|5.80|36|"CARGA"
8196|2|1453|20|261|10|6|33.80|0|"INSEM"
8198|2|1425|35|257|24|4|26.20|0|"INSEM"
8199|3|1467|9|18|0|0|31.60|0|"FRESC"
8200|2|1425|37|330|151|4|18.30|0|"CARGA"
8201|2|1426|36|346|223|4|22.80|0|"CARGA"
8202|2|1491|17|159|18|3|43.10|0|"INSEM"
8203|2|1413|16|201|35|4|43.80|0|"INSEM"
8204|2|1420|20|262|34|4|34.00|0|"INSEM"
8205|2|1432|17|230|173|1|41.20|0|"CARGA"
8206|2|1470|24|372|216|7|8.50|36|"CARGA"
8207|3|1431|10|45|0|0|47.80|0|"FRESC"
8209|2|1428|29|341|288|2|33.50|64|"CARGA"
8210|2|1546|29|354|279|3|21.50|57|"CARGA"
8212|2|1485|16|391|22|5|43.60|0|"INSEM"
8213|2|1446|40|10|0|0|0.00|0|"FRESC"
8214|2|1429|36|274|178|2|23.40|0|"CARGA"
8215|2|1462|36|319|235|2|22.90|0|"CARGA"
8216|2|1417|17|293|156|4|43.20|0|"CARGA"
8217|2|1467|36|411|118|3|22.50|0|"CARGA"
8218|3|1466|11|48|0|0|38.90|0|"FRESC"
8220|3|1535|11|53|0|0|35.90|0|"FRESC"
8221|3|1464|10|45|0|0|59.10|0|"FRESC"
8222|1|1414|14|738|194|8|16.00|0|"CARGA"
8223|3|1409|11|62|0|0|36.90|0|"ANEST"
8225|3|1410|10|39|0|0|49.70|0|"FRESC"
8226|2|1406|32|334|269|3|27.40|43|"CARGA"
8227|2|1450|37|313|185|4|15.70|0|"CARGA"
8228|2|1496|19|280|219|1|34.90|0|"CARGA"
8229|2|1411|38|312|182|4|9.40|0|"CARGA"
8231|3|1491|9|29|0|0|38.40|0|"FRESC"
8232|2|1427|35|296|18|16|27.50|0|"INSEM"
8233|2|1522|36|289|146|3|23.80|0|"CARGA"
8234|3|1458|10|32|10|0|39.60|0|"LIMPI"
8235|2|1436|38|277|202|1|13.40|0|"CARGA"
8236|2|1430|18|254|18|6|37.60|0|"SUCIA"
8237|2|1510|37|337|90|7|19.50|0|"CARGA"
8240|2|1612|20|362|20|6|33.00|0|"SUCIA"
8241|2|1426|31|292|264|1|30.40|36|"CARGA"
8242|2|1418|36|340|51|3|20.90|0|"INSEM"
8243|2|1472|36|266|213|1|24.50|0|"CARGA"
8244|2|1416|16|325|133|9|43.30|0|"CARGA"
8248|2|1433|15|351|40|8|46.70|0|"INSEM"
8249|3|1403|40|11|0|0|0.00|0|"FRESC"
8251|2|1422|16|119|43|2|44.20|0|"INSEM"
8252|2|1390|36|349|159|3|20.70|0|"ABORT"
8253|2|1394|32|335|237|3|13.20|15|"CARGA"
8255|2|1422|31|353|257|3|10.40|29|"CARGA"
8256|3|1414|9|19|0|0|0.00|0|"FRESC"
8258|2|1407|15|261|18|6|48.50|0|"INSEM"
8260|3|1385|40|11|0|0|0.00|0|"FRESC"
8261|2|1422|37|359|204|3|18.10|0|"CARGA"
8262|1|1367|14|701|218|12|7.80|0|"CARGA"
8264|2|1398|10|45|0|0|37.40|0|"FRESC"
8265|2|1393|38|361|161|5|11.80|0|"CARGA"
8266|2|1353|35|345|229|2|27.70|0|"CARGA"
8267|1|1404|4|699|101|8|34.00|0|"CARGA"
8270|2|1348|37|274|216|1|16.20|0|"CARGA"
8271|2|1381|18|287|152|3|38.50|0|"CARGA"
8272|1|1377|24|604|272|5|2.20|92|"CARGA"
8273|2|1377|35|351|215|3|25.90|0|"CARGA"
8278|2|1385|20|324|202|2|31.50|0|"CARGA"
8279|2|1379|19|330|25|7|35.60|0|"INSEM"
8280|2|1408|31|321|256|2|19.50|29|"CARGA"
8281|1|1392|14|694|39|22|18.60|0|"INSEM"
8283|2|1358|35|290|214|2|26.00|0|"CARGA"
8284|2|1432|32|303|241|1|19.80|15|"CARGA"
8285|2|1352|35|273|198|1|28.70|0|"CARGA"
8286|2|1353|20|177|29|3|32.90|0|"INSEM"
8287|2|1511|15|182|84|2|49.00|0|"CARGA"
8288|2|1502|37|350|188|2|18.70|0|"CARGA"
8289|2|1377|17|232|92|5|40.40|0|"CARGA"
8290|2|1353|16|122|18|3|43.80|0|"INSEM"
8291|2|1464|35|287|0|0|29.30|0|"ANEST"
8292|3|1370|9|31|0|0|37.80|0|"FRESC"
8294|2|1370|17|349|39|2|39.70|0|"INSEM"
8295|2|1363|17|304|28|6|42.10|0|"INSEM"
8297|2|1356|18|290|132|5|39.30|0|"CARGA"
8298|3|1414|9|19|0|0|27.00|0|"FRESC"
8299|2|1345|37|310|164|2|17.70|0|"CARGA"
8300|2|1370|24|320|242|3|8.70|36|"CARGA"
8301|2|1366|18|152|78|2|37.90|0|"CARGA"
8303|2|1409|19|203|32|5|36.00|0|"INSEM"
8307|2|1364|38|338|222|4|8.70|0|"CARGA"
8308|2|1492|18|136|48|2|38.80|0|"INSEM"
8309|2|1365|36|282|202|1|22.10|0|"CARGA"
8311|2|1481|31|294|244|1|18.70|22|"CARGA"
8312|2|1347|35|306|185|5|29.60|0|"CARGA"
8313|2|1376|39|318|231|2|4.90|0|"CARGA"
8314|1|1399|26|615|236|5|5.80|64|"CARGA"
8315|2|1452|18|318|16|7|39.10|0|"INSEM"
8316|2|1455|32|295|270|1|31.30|43|"CARGA"
8317|2|1401|18|335|188|3|39.40|0|"CARGA"
8318|2|1349|15|214|14|3|47.90|0|"INSEM"
8320|2|1325|11|59|10|0|35.30|0|"LIMPI"
8321|1|1358|14|676|65|10|9.10|0|"CARGA"
8324|1|1337|5|675|27|12|30.10|0|"INSEM"
8325|2|1338|18|207|28|4|39.40|0|"INSEM"
8326|2|1366|38|332|200|3|12.90|0|"CARGA"
8327|2|1338|35|298|29|5|26.30|0|"INSEM"
8329|2|1351|17|193|75|3|41.80|0|"CARGA"
8330|1|1372|24|635|241|10|3.70|36|"CARGA"
8332|1|1342|14|671|215|9|7.70|0|"CARGA"
8333|2|1337|36|280|181|1|22.20|0|"CARGA"
8334|1|1332|26|488|275|4|6.50|183|"CARGA"
8335|1|1389|32|621|274|8|18.60|50|"CARGA"
8336|2|1352|39|317|119|5|3.70|0|"CARGA"
8337|2|1375|15|110|54|1|47.60|0|"CARGA"
8338|2|1333|20|329|222|3|32.20|0|"CARGA"
8339|2|1406|37|320|162|2|17.00|0|"CARGA"
8340|2|1366|18|308|21|7|39.40|0|"SUCIA"
8341|1|1388|29|597|293|6|11.30|71|"CARGA"
8342|1|1362|29|611|283|10|15.10|57|"CARGA"
8343|2|1354|16|106|26|2|45.00|0|"INSEM"
8344|2|1331|36|307|213|2|22.10|0|"CARGA"
8345|2|1497|31|301|262|1|34.00|36|"CARGA"
8346|2|1378|17|258|28|3|42.40|0|"INSEM"
8347|2|1319|20|249|20|4|30.30|0|"INSEM"
8348|2|1344|15|85|32|1|54.30|0|"INSEM"
8349|2|1317|20|217|124|2|31.20|0|"CARGA"
8353|2|1327|17|215|29|6|39.80|0|"INSEM"
8354|2|1346|20|305|27|7|31.70|0|"SUCIA"
8355|1|1346|5|663|112|8|32.10|0|"CARGA"
8356|2|1323|19|271|73|4|34.30|0|"CARGA"
8357|2|1353|35|285|161|3|29.40|0|"CARGA"
8358|2|1398|20|300|176|2|33.40|0|"CARGA"
8359|1|1355|26|598|180|6|8.30|64|"CARGA"
8360|2|1345|36|299|197|1|22.50|0|"ABORT"
8363|2|1428|20|251|38|5|32.20|0|"INSEM"
8365|2|1319|19|218|14|4|36.40|0|"INSEM"
8366|2|1325|15|193|13|5|49.90|0|"INSEM"
8368|2|1402|18|247|144|3|39.50|0|"CARGA"
8369|2|1356|17|221|164|1|41.00|0|"CARGA"
8370|1|1340|31|617|260|10|7.90|36|"CARGA"
8371|2|1448|19|269|59|3|36.00|0|"CARGA"
8372|2|1357|20|208|15|7|32.90|0|"INSEM"
8373|2|1355|11|68|0|0|43.70|0|"ANEST"
8374|2|1334|18|204|148|1|39.10|0|"CARGA"
8375|2|1327|17|270|104|4|40.40|0|"CARGA"
8376|2|1361|20|322|28|9|34.10|0|"INSEM"
8377|2|1318|16|201|100|3|45.40|0|"CARGA"
8378|2|1336|9|16|0|0|28.20|0|"FRESC"
8379|2|1301|37|285|236|1|18.10|0|"CARGA"
8380|2|1333|17|114|22|2|40.70|0|"INSEM"
8381|2|1330|35|222|48|5|26.40|0|"INSEM"
8382|2|1369|36|303|12|7|23.30|0|"INSEM"
8384|2|1510|35|198|92|3|29.00|0|"CARGA"
8390|2|1411|36|262|202|1|21.70|0|"CARGA"
8391|2|1357|19|276|16|9|34.50|0|"INSEM"
8392|2|1369|37|300|31|12|15.40|0|"INSEM"
8396|1|1371|24|554|200|8|2.30|92|"CARGA"
8398|1|1424|32|602|266|8|16.40|43|"CARGA"
8399|1|1305|14|644|174|8|19.30|0|"CARGA"
8400|2|1334|16|178|19|4|45.50|0|"INSEM"
8401|1|1296|26|493|187|12|8.70|148|"CARGA"
8402|2|1346|16|200|12|3|44.80|0|"SUCIA"
8403|2|1338|36|311|231|2|23.50|0|"CARGA"
8404|2|1401|32|309|242|2|18.70|15|"CARGA"
8405|2|1314|15|228|23|2|48.20|0|"INSEM"
8406|2|1356|37|250|152|3|18.80|0|"CARGA"
8407|2|1329|10|37|0|0|32.00|0|"FRESC"
8408|1|1315|29|566|298|6|18.20|71|"CARGA"
8409|2|1385|17|294|26|7|43.10|0|"INSEM"
8410|2|1308|36|281|170|4|23.10|0|"CARGA"
8411|2|1289|17|242|41|5|42.90|0|"INSEM"
8412|2|1346|10|45|0|0|35.40|0|"FRESC"
8414|2|1315|36|244|177|1|24.80|0|"CARGA"
8415|2|1314|18|218|173|1|38.70|0|"CARGA"
8417|2|1349|16|92|31|1|45.90|0|"INSEM"
8418|1|1303|14|626|223|7|11.30|0|"CARGA"
8420|1|1312|29|568|283|9|17.30|57|"CARGA"
8421|2|1323|15|87|22|1|46.70|0|"INSEM"
8422|2|1346|19|279|153|3|36.60|0|"CARGA"
