id,np,corr,fpar,stat,exp_6,prm,dpr,dsc,fnac,exp_11,exp_12,psv
1117,4,9,31.01.2020,"CARGA",70,34.00,223,0,09.02.2015,2040,67.105,"N"
1118,4,9,20.02.2020,"CARGA",132,37.00,203,0,11.02.2015,2038,67.039,"N"
1120,4,19,18.11.2019,"CARGA",208,28.00,297,0,14.02.2015,2035,66.941,"N"
1122,4,9,25.01.2020,"INSEM",35,29.00,229,0,14.02.2015,2035,66.941,"N"
1129,4,4,21.03.2020,"CARGA",102,36.00,173,0,28.02.2015,2021,66.480,"N"
1130,3,10,15.01.2020,"CARGA",152,46.00,239,0,28.02.2015,2021,66.480,"N"
1138,4,11,09.12.2019,"CARGA",158,45.00,276,0,07.03.2015,2014,66.250,"N"
1140,4,2,16.07.2020,"SUCIA",0,52.00,56,0,13.03.2015,2008,66.053,"N"
1151,4,13,10.07.2020,"SUCIA",0,21.00,62,0,31.03.2015,1990,65.461,"N"
1159,4,16,08.08.2020,"SUCIA",18,31.00,33,0,09.04.2015,1981,65.164,"N"
1161,3,15,05.10.2019,"CARGA",284,29.00,284,57,11.04.2015,1979,65.099,"N"
1162,3,20,22.07.2019,"CARGA",247,27.00,401,15,14.04.2015,1976,65.000,"N"
1171,4,10,08.01.2020,"CARGA",189,37.00,246,0,01.05.2015,1959,64.441,"N"
1174,4,12,29.12.2019,"CARGA",211,20.00,256,0,10.05.2015,1950,64.145,"N"
1177,3,18,20.05.2019,"CARGA",202,16.00,479,0,14.05.2015,1946,64.013,"N"
1191,4,10,29.12.2019,"CARGA",203,32.00,256,0,14.06.2015,1915,62.993,"N"
1196,3,9,04.10.2019,"CARGA",78,25.00,342,0,22.06.2015,1907,62.730,"N"
1199,3,13,23.02.2020,"INSEM",20,30.00,200,0,26.06.2015,1903,62.599,"N"
1200,4,2,26.07.2020,"SUCIA",0,34.00,46,0,27.06.2015,1902,62.566,"N"
1202,3,20,22.08.2019,"CARGA",264,29.00,345,40,28.06.2015,1901,62.533,"N"
1203,3,19,09.09.2019,"CARGA",238,29.00,367,0,28.06.2015,1901,62.533,"N"
1205,3,20,15.06.2019,"CARGA",278,9.00,405,48,01.07.2015,1898,62.434,"N"
1209,3,20,04.09.2019,"CARGA",256,10.00,338,34,05.07.2015,1894,62.303,"N"
1214,3,17,22.04.2019,"CARGA",272,13.00,392,115,09.07.2015,1890,62.171,"N"
1215,3,11,12.11.2019,"CARGA",198,28.00,303,0,10.07.2015,1889,62.138,"N"
1216,3,9,15.12.2019,"INSEM",19,36.00,270,0,10.07.2015,1889,62.138,"N"
1221,3,10,17.01.2020,"CARGA",152,33.00,237,0,13.07.2015,1886,62.039,"N"
1225,3,20,28.08.2019,"CARGA",274,27.00,331,48,16.07.2015,1883,61.941,"N"
1231,4,16,09.08.2020,"SUCIA",16,37.00,32,0,22.07.2015,1877,61.743,"N"
1234,3,19,04.09.2019,"CARGA",230,10.00,372,0,22.07.2015,1877,61.743,"N"
1229,2,17,14.01.2019,"CARGA",274,9.00,557,48,21.07.2015,1878,61.776,"N"
1230,3,10,01.12.2019,"CARGA",167,32.00,284,0,21.07.2015,1878,61.776,"N"
1228,4,1,02.08.2020,"SUCIA",0,43.00,39,0,20.07.2015,1879,61.809,"N"
1242,4,1,02.08.2020,"SUCIA",0,46.00,39,0,27.07.2015,1872,61.579,"N"
1244,3,20,05.07.2019,"CARGA",248,4.00,418,15,29.07.2015,1870,61.513,"N"
1245,3,4,14.05.2020,"INSEM",36,49.00,119,0,29.07.2015,1870,61.513,"N"
1249,4,4,05.04.2020,"CARGA",99,47.00,158,0,31.07.2015,1868,61.447,"N"
894,3,17,23.08.2019,"CARGA",264,30.00,344,40,08.08.2014,2225,73.191,"N"
898,5,16,16.08.2020,"FRESC",0,29.00,25,0,11.08.2014,2222,73.092,"N"
910,4,10,02.11.2019,"CARGA",127,44.00,313,0,19.08.2014,2214,72.829,"N"
1250,3,10,15.12.2019,"INSEM",31,26.00,270,0,03.08.2015,1865,61.349,"N"
1252,3,4,13.03.2020,"INSEM",35,32.00,181,0,04.08.2015,1864,61.316,"N"
1253,4,16,17.08.2020,"FRESC",0,22.00,24,0,04.08.2015,1864,61.316,"N"
1254,3,19,13.09.2019,"CARGA",238,20.00,363,0,05.08.2015,1863,61.283,"N"
1256,4,1,31.07.2020,"SUCIA",0,42.00,41,0,07.08.2015,1861,61.217,"N"
1258,3,2,30.01.2020,"CARGA",168,40.00,224,0,09.08.2015,1859,61.151,"N"
1259,3,14,21.08.2020,"FRESC",0,0.00,20,0,09.08.2015,1859,61.151,"N"
1260,3,17,10.08.2019,"CARGA",241,16.00,367,30,11.08.2015,1857,61.086,"N"
1262,3,18,27.09.2019,"CARGA",229,18.00,349,0,11.08.2015,1857,61.086,"N"
1261,3,4,30.03.2020,"INSEM",18,46.00,164,0,11.08.2015,1857,61.086,"N"
1263,3,20,22.08.2019,"CARGA",277,26.00,337,48,12.08.2015,1856,61.053,"N"
1264,4,2,12.07.2020,"LIMPI",18,47.00,60,0,13.08.2015,1855,61.020,"N"
1266,3,20,31.08.2019,"CARGA",265,34.00,336,40,14.08.2015,1854,60.987,"N"
1268,3,17,06.09.2019,"CARGA",278,26.00,322,48,16.08.2015,1852,60.921,"N"
1267,3,19,12.10.2019,"CARGA",241,23.00,334,0,15.08.2015,1853,60.954,"N"
1269,3,20,09.10.2019,"CARGA",278,31.00,289,48,17.08.2015,1851,60.888,"N"
1270,3,17,21.09.2019,"CARGA",272,16.00,307,48,19.08.2015,1849,60.822,"N"
1271,3,10,17.10.2019,"CARGA",146,16.00,329,0,19.08.2015,1849,60.822,"N"
1275,2,3,30.12.2019,"INSEM",35,41.00,255,0,21.08.2015,1847,60.757,"N"
1276,3,20,09.09.2019,"CARGA",268,18.00,327,40,22.08.2015,1846,60.724,"N"
1277,4,16,13.08.2020,"FRESC",0,35.00,28,0,23.08.2015,1845,60.691,"N"
1280,3,12,23.12.2019,"CARGA",217,28.00,262,0,24.08.2015,1844,60.658,"N"
1281,3,11,12.01.2020,"CARGA",175,36.00,242,0,24.08.2015,1844,60.658,"N"
1282,3,16,15.08.2020,"FRESC",0,35.00,26,0,25.08.2015,1843,60.625,"N"
1284,4,16,11.08.2020,"FRESC",0,21.00,30,0,25.08.2015,1843,60.625,"N"
1289,4,2,17.07.2020,"ANEST",0,44.00,55,0,29.08.2015,1839,60.493,"N"
1293,3,11,17.08.2019,"CARGA",146,21.00,390,0,30.08.2015,1838,60.461,"N"
1298,3,4,12.02.2020,"CARGA",156,44.00,211,0,01.09.2015,1836,60.395,"N"
1301,3,18,29.08.2019,"CARGA",238,26.00,378,0,04.09.2015,1833,60.296,"N"
1302,3,10,16.01.2020,"CARGA",172,38.00,238,0,04.09.2015,1833,60.296,"N"
1164,3,17,22.10.2019,"CARGA",249,8.00,304,20,12.04.2015,1978,65.066,"N"
1305,4,16,18.08.2020,"FRESC",0,24.00,23,0,07.09.2015,1830,60.197,"N"
1308,3,17,07.09.2019,"CARGA",269,42.00,329,40,09.09.2015,1828,60.132,"N"
1314,3,13,23.09.2019,"CARGA",212,13.00,353,0,14.09.2015,1823,59.967,"N"
1311,4,16,17.08.2020,"FRESC",0,23.00,24,0,11.09.2015,1826,60.066,"N"
1323,3,17,06.06.2019,"CARGA",250,0.10,442,20,18.09.2015,1819,59.836,"N"
1327,3,18,24.11.2019,"CARGA",219,31.00,291,0,18.09.2015,1819,59.836,"N"
1329,4,2,25.05.2020,"INSEM",23,38.00,108,0,19.09.2015,1818,59.803,"N"
1330,3,10,26.12.2019,"CARGA",139,36.00,259,0,19.09.2015,1818,59.803,"N"
1335,3,17,13.08.2019,"CARGA",241,8.00,354,40,23.09.2015,1814,59.671,"N"
1339,2,17,23.02.2019,"CARGA",230,14.00,535,30,27.09.2015,1810,59.539,"N"
1342,4,2,14.07.2020,"LIMPI",18,46.00,58,0,01.10.2015,1806,59.408,"N"
1343,3,18,24.08.2019,"CARGA",228,11.00,383,0,01.10.2015,1806,59.408,"N"
1345,3,13,11.10.2019,"CARGA",222,5.00,335,0,03.10.2015,1804,59.342,"N"
1348,3,15,25.07.2019,"CARGA",299,28.00,340,73,09.10.2015,1798,59.145,"N"
1352,3,19,18.11.2019,"CARGA",243,27.00,297,0,11.10.2015,1796,59.079,"N"
1354,3,15,22.09.2019,"CARGA",279,39.00,306,48,11.10.2015,1796,59.079,"N"
1359,3,4,25.04.2020,"INSEM",24,41.00,138,0,13.10.2015,1794,59.013,"N"
1365,4,16,16.08.2020,"FRESC",0,11.00,25,0,16.10.2015,1791,58.914,"N"
1367,3,10,10.10.2019,"INSEM",29,26.00,336,0,19.10.2015,1788,58.816,"N"
1368,3,11,21.07.2019,"CARGA",196,36.00,417,0,20.10.2015,1787,58.783,"N"
1369,3,19,28.07.2019,"CARGA",241,16.00,410,0,21.10.2015,1786,58.750,"N"
1373,3,15,22.09.2019,"CARGA",287,25.00,292,62,25.10.2015,1782,58.618,"N"
1374,3,10,26.10.2019,"CARGA",129,32.00,320,0,25.10.2015,1782,58.618,"N"
1375,3,13,16.02.2020,"CARGA",123,17.00,207,0,25.10.2015,1782,58.618,"N"
1376,4,2,23.06.2020,"INSEM",16,44.00,79,0,26.10.2015,1781,58.586,"N"
1377,3,12,23.04.2020,"INSEM",28,32.00,140,0,27.10.2015,1780,58.553,"N"
1379,3,10,01.01.2020,"CARGA",201,35.00,253,0,27.10.2015,1780,58.553,"N"
1382,3,17,14.10.2019,"CARGA",274,27.00,284,48,29.10.2015,1778,58.487,"N"
1371,2,10,09.10.2019,"INSEM",24,29.00,337,0,22.10.2015,1785,58.717,"N"
1386,2,20,20.07.2019,"CARGA",246,24.00,403,15,03.11.2015,1773,58.322,"N"
1388,3,19,28.11.2019,"CARGA",228,21.00,287,0,05.11.2015,1771,58.257,"N"
1389,3,18,21.09.2019,"CARGA",129,25.00,355,0,05.11.2015,1771,58.257,"N"
1390,3,10,15.12.2019,"INSEM",19,35.00,270,0,06.11.2015,1770,58.224,"N"
1392,3,18,25.08.2019,"CARGA",199,25.00,382,0,07.11.2015,1769,58.191,"N"
1395,3,18,06.08.2019,"CARGA",229,17.00,401,0,09.11.2015,1767,58.125,"N"
1397,3,15,26.08.2019,"CARGA",279,31.00,333,48,10.11.2015,1766,58.092,"N"
1399,3,1,23.07.2020,"LIMPI",20,51.00,49,0,12.11.2015,1764,58.026,"N"
1400,3,50,23.02.2020,"CARGA",76,41.00,200,0,13.11.2015,1763,57.993,"N"
1402,3,18,17.12.2019,"CARGA",218,25.00,268,0,13.11.2015,1763,57.993,"N"
1403,3,18,07.10.2019,"CARGA",216,13.00,339,0,15.11.2015,1761,57.928,"N"
1404,3,3,18.05.2020,"INSEM",35,50.00,115,0,15.11.2015,1761,57.928,"N"
1406,4,16,12.08.2020,"LIMPI",16,26.00,29,0,16.11.2015,1760,57.895,"N"
1407,3,18,25.08.2019,"INSEM",34,35.00,382,0,17.11.2015,1759,57.862,"N"
1409,3,11,08.12.2019,"CARGA",195,29.00,277,0,17.11.2015,1759,57.862,"N"
1410,3,2,02.11.2019,"ABORT",233,36.00,313,0,17.11.2015,1759,57.862,"N"
1411,4,1,30.07.2020,"FRESC",0,30.00,42,0,17.11.2015,1759,57.862,"N"
1412,4,16,16.08.2020,"FRESC",0,11.00,25,0,17.11.2015,1759,57.862,"N"
1415,4,14,25.08.2020,"FRESC",0,0.00,16,0,19.11.2015,1757,57.796,"N"
1416,4,16,16.08.2020,"FRESC",0,8.00,25,0,19.11.2015,1757,57.796,"N"
1417,3,15,30.09.2019,"CARGA",284,25.00,289,57,19.11.2015,1757,57.796,"N"
1418,3,18,06.12.2019,"CARGA",205,35.00,279,0,19.11.2015,1757,57.796,"N"
1419,3,20,26.08.2019,"CARGA",271,17.00,341,40,20.11.2015,1756,57.763,"N"
1420,3,10,16.12.2019,"CARGA",140,39.00,269,0,20.11.2015,1756,57.763,"N"
1422,3,10,28.01.2020,"CARGA",143,32.00,226,0,20.11.2015,1756,57.763,"N"
1421,3,18,31.10.2019,"CARGA",194,27.00,315,0,21.11.2015,1755,57.730,"N"
1424,3,12,08.12.2019,"CARGA",189,33.00,277,0,22.11.2015,1754,57.697,"N"
1425,3,11,28.11.2019,"CARGA",149,28.00,287,0,24.11.2015,1752,57.632,"N"
1428,4,1,06.08.2020,"LIMPI",0,41.00,35,0,25.11.2015,1751,57.599,"N"
1436,3,1,24.07.2020,"LIMPI",16,52.00,48,0,03.12.2015,1743,57.336,"N"
1437,4,2,11.07.2020,"INSEM",24,53.00,61,0,04.12.2015,1742,57.303,"N"
1441,4,16,05.08.2020,"LIMPI",0,44.00,36,0,08.12.2015,1738,57.171,"N"
1442,3,17,11.10.2019,"CARGA",278,30.00,287,48,09.12.2015,1737,57.138,"N"
1443,3,15,10.10.2019,"CARGA",282,26.00,279,57,10.12.2015,1736,57.105,"N"
1444,3,1,09.09.2019,"CARGA",268,15.00,327,40,16.12.2015,1730,56.908,"N"
1445,3,9,14.01.2020,"INSEM",24,40.00,240,0,17.12.2015,1729,56.875,"N"
1448,3,17,22.10.2019,"CARGA",274,36.00,276,48,22.12.2015,1724,56.711,"N"
1449,2,9,30.09.2019,"CARGA",82,26.00,346,0,23.12.2015,1723,56.678,"N"
1451,3,12,25.12.2019,"CARGA",194,34.00,260,0,24.12.2015,1722,56.645,"N"
1454,3,19,01.09.2019,"CARGA",231,20.00,375,0,26.12.2015,1720,56.579,"N"
1455,3,10,27.12.2019,"CARGA",201,39.00,258,0,27.12.2015,1719,56.546,"N"
1456,3,3,19.05.2020,"INSEM",19,41.00,114,0,28.12.2015,1718,56.513,"N"
1461,3,10,12.01.2020,"CARGA",187,33.00,242,0,03.01.2016,1712,56.316,"N"
1463,2,18,09.06.2019,"CARGA",159,22.00,459,0,06.01.2016,1709,56.217,"N"
1464,3,9,04.01.2020,"INSEM",19,37.00,250,0,06.01.2016,1709,56.217,"N"
1465,3,19,07.11.2019,"CARGA",225,26.00,308,0,08.01.2016,1707,56.151,"N"
1467,3,13,03.11.2019,"INSEM",21,22.00,312,0,10.01.2016,1705,56.086,"N"
1468,3,11,22.10.2019,"CARGA",137,32.00,324,0,10.01.2016,1705,56.086,"N"
1469,2,11,04.10.2019,"INSEM",16,29.00,342,0,10.01.2016,1705,56.086,"N"
1470,3,11,23.12.2019,"CARGA",208,34.00,262,0,11.01.2016,1704,56.053,"N"
1473,3,10,05.01.2020,"CARGA",140,35.00,249,0,15.01.2016,1700,55.921,"N"
1474,3,9,30.01.2020,"CARGA",99,38.00,224,0,15.01.2016,1700,55.921,"N"
1480,3,50,12.11.2019,"CARGA",222,6.10,303,0,21.01.2016,1694,55.724,"N"
1478,3,10,01.01.2020,"INSEM",19,41.00,253,0,21.01.2016,1694,55.724,"N"
1481,3,9,04.02.2020,"CARGA",157,40.00,219,0,22.01.2016,1693,55.691,"N"
1483,3,19,13.09.2019,"CARGA",68,26.00,363,0,26.01.2016,1689,55.559,"N"
1484,3,1,21.07.2020,"ANEST",0,52.00,51,0,26.01.2016,1689,55.559,"N"
1485,3,13,14.12.2019,"CARGA",208,30.00,271,0,27.01.2016,1688,55.526,"N"
1486,3,19,25.09.2019,"CARGA",236,7.00,351,0,27.01.2016,1688,55.526,"N"
1487,3,18,08.12.2019,"CARGA",180,33.00,277,0,27.01.2016,1688,55.526,"N"
1490,3,20,05.10.2019,"CARGA",246,26.00,326,15,02.02.2016,1682,55.329,"N"
1491,3,19,04.12.2019,"CARGA",229,7.00,281,0,02.02.2016,1682,55.329,"N"
1492,3,4,05.06.2020,"INSEM",20,44.00,97,0,03.02.2016,1681,55.296,"N"
1496,3,11,10.11.2019,"CARGA",178,31.00,305,0,04.02.2016,1680,55.263,"N"
1497,3,11,07.12.2019,"CARGA",198,37.00,278,0,05.02.2016,1679,55.230,"N"
1498,3,19,23.09.2019,"CARGA",240,22.00,353,0,05.02.2016,1679,55.230,"N"
1500,2,9,06.07.2019,"CARGA",172,24.00,432,0,06.02.2016,1678,55.197,"N"
1502,3,13,04.03.2020,"INSEM",27,45.00,190,0,08.02.2016,1676,55.132,"N"
1503,3,2,31.05.2020,"INSEM",16,47.00,102,0,08.02.2016,1676,55.132,"N"
1505,3,12,05.12.2019,"CARGA",227,16.00,280,0,09.02.2016,1675,55.099,"N"
1506,4,14,24.08.2020,"FRESC",0,0.00,17,0,09.02.2016,1675,55.099,"N"
1507,3,9,15.02.2020,"CARGA",78,40.00,208,0,11.02.2016,1673,55.033,"N"
1509,3,19,03.04.2020,"TRATA",32,30.00,160,0,12.02.2016,1672,55.000,"N"
1510,3,2,18.07.2020,"SUCIA",0,48.00,54,0,13.02.2016,1671,54.967,"N"
1514,2,20,03.09.2019,"CARGA",278,32.00,325,48,15.02.2016,1669,54.901,"N"
1516,3,10,12.11.2019,"CARGA",166,20.00,303,0,17.02.2016,1667,54.836,"N"
1517,3,16,18.08.2020,"FRESC",0,26.00,23,0,17.02.2016,1667,54.836,"N"
1519,3,10,06.01.2020,"CARGA",153,44.00,248,0,18.02.2016,1666,54.803,"N"
1518,3,9,12.02.2020,"INSEM",21,31.00,211,0,18.02.2016,1666,54.803,"N"
1522,3,12,20.05.2020,"INSEM",32,27.00,113,0,23.02.2016,1661,54.638,"N"
1523,3,19,27.11.2019,"CARGA",218,23.00,288,0,20.02.2016,1664,54.737,"N"
1525,3,9,11.12.2019,"CARGA",76,40.00,274,0,22.02.2016,1662,54.671,"N"
1527,3,9,07.02.2020,"INSEM",21,35.00,216,0,24.02.2016,1660,54.605,"N"
1529,3,11,02.12.2019,"CARGA",198,32.00,283,0,26.02.2016,1658,54.539,"N"
1532,3,11,05.01.2020,"CARGA",181,30.00,249,0,26.02.2016,1658,54.539,"N"
1534,3,13,04.12.2019,"CARGA",187,14.00,281,0,27.02.2016,1657,54.507,"N"
1536,2,19,11.08.2019,"CARGA",170,16.00,396,0,28.02.2016,1656,54.474,"N"
1540,3,18,28.12.2019,"CARGA",207,25.00,257,0,02.03.2016,1653,54.375,"N"
1542,3,1,24.07.2020,"SUCIA",0,45.00,48,0,07.03.2016,1648,54.211,"N"
1543,2,15,12.01.2019,"CARGA",282,22.00,550,57,07.03.2016,1648,54.211,"N"
1546,3,9,19.01.2020,"TRATA",82,33.00,235,0,11.03.2016,1644,54.079,"N"
1548,3,4,27.03.2020,"CARGA",82,42.00,167,0,13.03.2016,1642,54.013,"N"
1552,2,3,20.05.2020,"INSEM",21,43.00,113,0,17.03.2016,1638,53.882,"N"
1553,3,16,13.08.2020,"LIMPI",17,37.00,28,0,18.03.2016,1637,53.849,"N"
1554,3,11,21.12.2019,"CARGA",149,31.00,264,0,18.03.2016,1637,53.849,"N"
1555,2,10,12.01.2020,"CARGA",147,34.00,242,0,18.03.2016,1637,53.849,"N"
1560,2,15,23.03.2019,"CARGA",280,12.00,480,57,23.03.2016,1632,53.684,"N"
1562,3,18,20.12.2019,"CARGA",209,28.00,265,0,24.03.2016,1631,53.651,"N"
1570,3,12,04.05.2020,"INSEM",46,32.00,129,0,03.04.2016,1621,53.322,"N"
1571,2,20,15.02.2019,"CARGA",262,11.00,539,34,04.04.2016,1620,53.289,"N"
1572,3,16,10.08.2020,"FRESC",0,29.00,31,0,04.04.2016,1620,53.289,"N"
1574,3,10,25.12.2019,"CARGA",201,36.00,260,0,05.04.2016,1619,53.257,"N"
1575,3,9,03.01.2020,"CARGA",124,33.00,251,0,11.04.2016,1613,53.059,"N"
1576,1,17,23.09.2018,"CARGA",237,16.00,688,30,12.04.2016,1612,53.026,"N"
1577,3,4,01.03.2020,"CARGA",120,33.00,193,0,12.04.2016,1612,53.026,"N"
1578,3,10,10.01.2020,"CARGA",152,28.00,244,0,14.04.2016,1610,52.961,"N"
1579,3,3,18.02.2020,"CARGA",85,55.00,205,0,16.04.2016,1608,52.895,"N"
1581,3,9,06.01.2020,"CARGA",160,36.00,248,0,20.04.2016,1604,52.763,"N"
1584,3,4,24.02.2020,"INSEM",30,37.00,199,0,24.04.2016,1600,52.632,"N"
1585,3,4,18.02.2020,"INSEM",41,39.00,205,0,25.04.2016,1599,52.599,"N"
1587,3,50,27.06.2020,"INSEM",17,38.00,75,0,30.04.2016,1594,52.434,"N"
1589,3,9,02.02.2020,"CARGA",116,38.00,221,0,03.05.2016,1591,52.336,"N"
1592,3,4,20.02.2020,"CARGA",84,35.00,203,0,05.05.2016,1589,52.270,"N"
1593,3,10,25.12.2019,"CARGA",50,33.00,260,0,07.05.2016,1587,52.204,"N"
1596,3,4,11.03.2020,"INSEM",44,40.00,183,0,14.05.2016,1580,51.974,"N"
1598,3,9,15.02.2020,"CARGA",156,37.00,208,0,17.05.2016,1577,51.875,"N"
1600,3,4,30.01.2020,"INSEM",33,37.00,224,0,18.05.2016,1576,51.842,"N"
1601,3,16,17.08.2020,"FRESC",0,15.00,24,0,19.05.2016,1575,51.809,"N"
1605,3,3,11.07.2020,"SUCIA",34,46.00,61,0,30.05.2016,1564,51.447,"N"
1606,3,9,06.02.2020,"CARGA",138,40.00,217,0,31.05.2016,1563,51.414,"N"
1238,3,17,20.09.2019,"CARGA",277,31.00,308,48,23.07.2015,1876,61.711,"N"
1439,2,3,08.01.2020,"CARGA",187,38.00,246,0,05.12.2015,1741,57.270,"N"
1608,3,3,24.06.2020,"TRATA",41,46.00,78,0,05.06.2016,1558,51.250,"N"
1609,2,20,27.09.2019,"CARGA",244,22.00,334,15,08.06.2016,1555,51.151,"N"
1610,3,4,12.04.2020,"INSEM",45,46.00,151,0,08.06.2016,1555,51.151,"N"
1613,2,11,12.08.2019,"LIMPI",117,27.00,395,0,11.06.2016,1552,51.053,"S"
1563,3,10,27.12.2019,"CARGA",203,35.00,258,0,25.03.2016,1630,53.618,"N"
1615,2,20,03.08.2019,"CARGA",265,18.00,364,40,15.06.2016,1548,50.921,"N"
1619,3,4,04.03.2020,"INSEM",30,41.00,190,0,22.06.2016,1541,50.691,"N"
1620,2,18,09.07.2019,"CARGA",138,21.00,429,0,27.06.2016,1536,50.526,"N"
1623,2,11,12.08.2019,"INSEM",29,29.00,395,0,28.06.2016,1535,50.493,"N"
1626,2,20,04.09.2019,"CARGA",268,22.00,332,40,30.06.2016,1533,50.428,"N"
1625,3,2,21.06.2020,"TRATA",0,41.00,81,0,30.06.2016,1533,50.428,"N"
1627,3,4,30.04.2020,"CARGA",70,37.00,133,0,30.06.2016,1533,50.428,"N"
1628,3,4,10.04.2020,"INSEM",30,33.00,153,0,30.06.2016,1533,50.428,"N"
1629,2,18,19.09.2019,"CARGA",158,20.00,357,0,02.07.2016,1531,50.362,"N"
1630,2,17,14.07.2019,"CARGA",213,12.00,394,30,03.07.2016,1530,50.329,"N"
1633,3,3,13.05.2020,"INSEM",16,43.00,120,0,05.07.2016,1528,50.263,"N"
1637,2,15,23.09.2019,"CARGA",286,24.00,296,57,07.07.2016,1526,50.197,"N"
1638,2,4,15.03.2020,"CARGA",77,40.00,179,0,07.07.2016,1526,50.197,"N"
1639,2,10,03.12.2019,"INSEM",35,21.00,282,0,08.07.2016,1525,50.164,"S"
1640,3,3,10.06.2020,"INSEM",38,43.00,92,0,11.07.2016,1522,50.066,"N"
1634,2,9,20.01.2020,"TRATA",94,43.00,234,0,04.07.2016,1529,50.296,"N"
1642,3,3,06.05.2020,"CARGA",48,46.00,127,0,12.07.2016,1521,50.033,"N"
1645,3,16,02.08.2020,"SUCIA",0,36.00,39,0,15.07.2016,1518,49.934,"N"
1643,3,14,23.08.2020,"SUCIA",0,0.00,18,0,14.07.2016,1519,49.967,"N"
1644,2,17,13.04.2019,"CARGA",263,23.00,476,40,14.07.2016,1519,49.967,"N"
1646,2,18,07.08.2019,"CARGA",206,22.00,400,0,15.07.2016,1518,49.934,"N"
1647,2,17,14.10.2019,"CARGA",251,12.00,312,20,16.07.2016,1517,49.901,"N"
1651,2,18,27.09.2019,"CARGA",227,26.00,349,0,17.07.2016,1516,49.868,"N"
1654,3,4,07.03.2020,"TRATA",27,33.00,187,0,17.07.2016,1516,49.868,"N"
1652,2,20,22.08.2019,"CARGA",245,24.00,370,15,17.07.2016,1516,49.868,"N"
1656,2,10,07.01.2020,"CARGA",171,21.00,247,0,19.07.2016,1514,49.803,"N"
1659,3,4,14.04.2020,"CARGA",92,42.00,149,0,21.07.2016,1512,49.737,"N"
1657,2,10,01.10.2019,"CARGA",115,31.00,345,0,20.07.2016,1513,49.770,"N"
1662,3,4,01.05.2020,"INSEM",43,41.00,132,0,22.07.2016,1511,49.704,"N"
1660,2,18,26.08.2019,"INSEM",30,30.00,381,0,21.07.2016,1512,49.737,"N"
1661,3,3,25.04.2020,"INSEM",26,43.00,138,0,21.07.2016,1512,49.737,"N"
1663,3,1,02.08.2020,"SUCIA",0,48.00,39,0,21.07.2016,1512,49.737,"N"
1664,3,16,08.08.2020,"LIMPI",0,30.00,33,0,21.07.2016,1512,49.737,"N"
1666,2,19,22.05.2019,"CARGA",218,21.00,477,0,23.07.2016,1510,49.671,"N"
1665,2,18,23.06.2019,"CARGA",51,26.00,445,0,23.07.2016,1510,49.671,"N"
1668,1,20,28.06.2018,"CARGA",256,10.00,771,34,23.07.2016,1510,49.671,"N"
1671,3,2,11.07.2020,"SUCIA",27,54.00,61,0,25.07.2016,1508,49.605,"N"
1673,2,15,28.05.2019,"CARGA",288,11.00,409,62,27.07.2016,1506,49.539,"N"
1676,2,20,22.07.2019,"CARGA",264,22.00,376,40,28.07.2016,1505,49.507,"N"
1670,3,2,07.07.2020,"INSEM",16,52.00,65,0,25.07.2016,1508,49.605,"N"
1677,2,18,12.11.2019,"CARGA",226,27.00,303,0,29.07.2016,1504,49.474,"N"
1680,3,16,16.08.2020,"FRESC",0,29.00,25,0,01.08.2016,1501,49.375,"N"
1679,3,2,31.05.2020,"INSEM",34,48.00,102,0,01.08.2016,1501,49.375,"N"
1681,2,13,16.06.2019,"CARGA",146,9.00,452,0,02.08.2016,1500,49.342,"N"
1683,3,4,02.05.2020,"INSEM",40,46.00,131,0,03.08.2016,1499,49.309,"N"
1682,3,4,04.04.2020,"TRATA",62,45.00,159,0,03.08.2016,1499,49.309,"N"
1687,1,18,02.12.2018,"CARGA",201,28.00,648,0,03.08.2016,1499,49.309,"N"
1684,2,19,27.08.2019,"CARGA",193,27.00,380,0,03.08.2016,1499,49.309,"N"
1685,2,10,29.11.2019,"CARGA",137,32.00,286,0,03.08.2016,1499,49.309,"N"
1690,2,19,25.10.2019,"CARGA",234,8.00,321,0,05.08.2016,1497,49.243,"N"
1696,2,11,04.10.2019,"CARGA",211,32.00,342,0,08.08.2016,1494,49.145,"N"
1694,3,14,19.08.2020,"FRESC",0,38.00,22,0,07.08.2016,1495,49.178,"N"
1700,3,2,23.06.2020,"INSEM",19,49.00,79,0,08.08.2016,1494,49.145,"N"
1701,2,11,01.01.2020,"CARGA",195,40.00,253,0,08.08.2016,1494,49.145,"N"
1702,2,20,18.08.2019,"CARGA",254,29.00,355,34,09.08.2016,1493,49.112,"N"
1704,2,19,26.05.2019,"CARGA",243,16.00,473,0,09.08.2016,1493,49.112,"N"
1705,3,4,24.04.2020,"INSEM",34,45.00,139,0,10.08.2016,1492,49.079,"N"
1707,2,15,09.09.2019,"CARGA",279,28.00,319,48,12.08.2016,1490,49.013,"N"
1703,2,19,25.07.2019,"CARGA",236,11.00,413,0,13.08.2016,1489,48.980,"N"
1708,3,3,14.07.2020,"LIMPI",22,43.00,58,0,14.08.2016,1488,48.947,"N"
1710,3,3,12.06.2020,"INSEM",38,40.00,90,0,15.08.2016,1487,48.914,"N"
1712,2,19,05.08.2019,"CARGA",241,22.00,402,0,15.08.2016,1487,48.914,"N"
1714,3,12,01.05.2020,"INSEM",20,40.00,132,0,16.08.2016,1486,48.882,"N"
